Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,cogs,Tax 5%,selling price,profit,Date,Time,Payment,Rating
459-50-7686,A,Trichy,Normal,Female,Electronic accessories,23.46,5,140.76,7.038,181.80,34.00,1/13/2022,19:14,Ewallet,6.188840353
616-87-0016,B,karur,Normal,Male,Fashion accessories,95.54,6,668.78,33.439,721.22,19.00,9/3/2022,14:36,Credit card,9.283260529
837-55-7229,B,karur,Normal,Female,Fashion accessories,47.44,1,47.44,2.372,84.81,35.00,2/22/2022,18:19,Credit card,6.575642875
751-69-0068,C,Chennai,Normal,Male,Sports and travel,99.24,8,893.16,44.658,978.82,41.00,3/19/2022,19:09,Ewallet,8.703056746
257-73-1380,C,Chennai,Member,Male,Sports and travel,82.93,4,331.72,16.586,394.31,46.00,1/20/2022,16:51,Ewallet,9.283260529
345-08-4992,A,Trichy,Normal,Male,Home and lifestyle,33.99,5,203.94,10.197,235.14,21.00,8/3/2022,15:37,Credit card,7.44594855
549-96-4200,C,Chennai,Member,Male,Food and beverages,17.04,4,68.16,3.408,83.57,12.00,8/3/2022,20:15,Ewallet,6.769044136
810-60-6344,C,Chennai,Normal,Female,Electronic accessories,40.86,7,326.88,16.344,378.22,35.00,7/2/2022,14:38,Credit card,6.285540983
450-28-2866,C,Chennai,Member,Male,Food and beverages,17.44,4,87.2,4.36,117.56,26.00,1/15/2022,19:25,Cash,7.832751072
394-30-3170,B,karur,Member,Female,Sports and travel,88.43,7,707.44,35.372,764.81,22.00,3/22/2022,19:35,Credit card,4.158127112
138-17-5109,A,Trichy,Member,Female,Home and lifestyle,89.21,8,802.89,40.1445,893.03,50.00,1/15/2022,15:42,Credit card,6.285540983
192-98-7397,C,Chennai,Normal,Male,Fashion accessories,12.78,1,12.78,0.639,52.42,39.00,8/1/2022,14:11,Ewallet,9.186559899
301-11-9629,A,Trichy,Normal,Female,Sports and travel,19.1,6,133.7,6.685,180.39,40.00,1/15/2022,10:43,Cash,9.37996116
390-80-5128,B,karur,Member,Female,Health and beauty,19.15,1,19.15,0.9575,62.11,42.00,1/28/2022,17:58,Credit card,9.186559899
235-46-8343,C,Chennai,Member,Male,Food and beverages,27.66,9,276.6,13.83,340.43,50.00,2/14/2022,11:26,Credit card,8.606356116
453-12-7053,C,Chennai,Normal,Male,Fashion accessories,45.74,3,137.22,6.861,160.08,16.00,10/3/2022,17:38,Credit card,6.285540983
296-11-7041,B,karur,Member,Female,Health and beauty,27.07,1,27.07,1.3535,60.42,32.00,12/1/2022,20:07,Credit card,5.125133417
449-27-2918,B,karur,Member,Female,Sports and travel,39.12,1,39.12,1.956,72.08,31.00,3/26/2022,11:02,Credit card,9.283260529
891-01-7034,B,karur,Normal,Female,Electronic accessories,74.71,5,448.26,22.413,513.67,43.00,1/1/2022,19:07,Cash,6.478942244
744-09-5786,B,karur,Normal,Male,Electronic accessories,22.01,5,132.06,6.603,154.66,16.00,2/1/2022,18:50,Cash,7.349247919
727-17-0390,A,Trichy,Normal,Female,Food and beverages,63.61,4,318.05,15.9025,364.95,31.00,3/16/2022,12:43,Ewallet,4.641630265
568-88-3448,A,Trichy,Normal,Male,Health and beauty,25,1,25,1.25,57.25,31.00,3/3/2022,15:09,Ewallet,5.318534678
187-83-5490,A,Trichy,Member,Male,Electronic accessories,20.77,4,83.08,4.154,120.23,33.00,1/31/2022,13:47,Cash,4.544929634
767-54-1907,B,karur,Member,Female,Fashion accessories,29.56,4,147.8,7.39,166.19,11.00,2/13/2022,16:59,Cash,6.672343505
710-46-4433,B,karur,Member,Female,Food and beverages,77.4,8,696.6,34.83,770.43,39.00,2/15/2022,14:15,Credit card,4.351528373
533-33-5337,B,karur,Normal,Male,Electronic accessories,79.39,9,793.9,39.695,849.60,16.00,7/2/2022,20:24,Cash,5.995439092
325-90-8763,C,Chennai,Member,Female,Electronic accessories,46.57,9,465.7,23.285,528.99,40.00,1/27/2022,13:58,Cash,7.349247919
729-46-7422,C,Chennai,Normal,Male,Food and beverages,35.89,1,35.89,1.7945,61.68,24.00,2/23/2022,16:52,Credit card,7.639349811
639-76-1242,C,Chennai,Normal,Male,Food and beverages,40.52,4,202.6,10.13,233.73,21.00,3/2/2022,15:19,Cash,4.351528373
234-03-4040,B,karur,Member,Female,Food and beverages,73.05,9,730.5,36.525,782.03,15.00,3/3/2022,12:25,Credit card,8.412954855
326-71-2155,C,Chennai,Normal,Female,Sports and travel,73.95,4,295.8,14.79,325.59,15.00,3/2/2022,10:02,Cash,5.898738461
320-32-8842,C,Chennai,Member,Female,Food and beverages,22.62,1,22.62,1.131,61.75,38.00,3/17/2022,18:58,Cash,6.188840353
470-32-9057,A,Trichy,Member,Male,Food and beverages,51.34,4,256.7,12.835,312.54,43.00,3/28/2022,15:31,Credit card,8.799757377
878-30-2331,C,Chennai,Member,Female,Sports and travel,54.55,9,545.5,27.275,590.78,18.00,2/3/2022,11:22,Credit card,6.865744766
440-59-5691,C,Chennai,Member,Female,Health and beauty,37.15,6,260.05,13.0025,320.05,47.00,8/2/2022,13:12,Credit card,7.44594855
554-53-3790,B,karur,Normal,Male,Sports and travel,37.02,5,222.12,11.106,257.23,24.00,3/22/2022,18:33,Cash,4.351528373
746-19-0921,C,Chennai,Normal,Male,Food and beverages,21.58,1,21.58,1.079,38.66,16.00,9/2/2022,10:02,Ewallet,6.962445397
233-34-0817,C,Chennai,Member,Female,Electronic accessories,98.84,1,98.84,4.942,121.78,18.00,2/15/2022,11:21,Cash,8.122852963
767-05-1286,C,Chennai,Member,Female,Home and lifestyle,83.77,5,502.62,25.131,576.75,49.00,1/23/2022,12:10,Ewallet,5.221834048
340-21-9136,A,Trichy,Member,Female,Sports and travel,40.05,4,160.2,8.01,192.21,24.00,1/25/2022,11:40,Cash,9.37996116
405-31-3305,A,Trichy,Member,Male,Fashion accessories,43.13,9,431.3,21.565,480.87,28.00,2/2/2022,18:31,Credit card,5.318534678
731-59-7531,B,karur,Member,Male,Health and beauty,72.57,7,580.56,29.028,626.59,17.00,3/30/2022,17:58,Cash,4.448229004
676-39-6028,A,Trichy,Member,Female,Electronic accessories,64.44,4,322.2,16.11,385.31,47.00,3/30/2022,17:04,Cash,6.382241614
502-05-1910,A,Trichy,Normal,Male,Health and beauty,65.18,3,195.54,9.777,242.32,37.00,2/25/2022,20:35,Credit card,6.092139722
485-30-8700,A,Trichy,Normal,Female,Sports and travel,33.26,4,166.3,8.315,185.62,11.00,3/18/2022,16:10,Credit card,4.061426482
598-47-9715,C,Chennai,Normal,Male,Electronic accessories,84.07,4,336.28,16.814,373.09,20.00,7/3/2022,16:54,Ewallet,4.254827743
701-69-8742,B,karur,Normal,Male,Sports and travel,34.37,9,343.7,17.185,401.89,41.00,3/16/2022,10:11,Ewallet,6.478942244
575-67-1508,A,Trichy,Normal,Male,Electronic accessories,38.6,1,38.6,1.93,66.53,26.00,1/29/2022,11:26,Ewallet,6.478942244
541-08-3113,C,Chennai,Normal,Male,Food and beverages,65.97,7,527.76,26.388,597.15,43.00,2/2/2022,20:29,Cash,8.122852963
246-11-3901,C,Chennai,Normal,Female,Electronic accessories,32.8,9,328,16.4,388.40,44.00,2/15/2022,12:12,Cash,5.995439092
674-15-9296,A,Trichy,Normal,Male,Sports and travel,37.14,4,185.7,9.285,238.99,44.00,8/1/2022,13:05,Ewallet,4.835031526
305-18-3552,B,karur,Member,Male,Home and lifestyle,60.38,9,603.8,30.19,654.99,21.00,12/2/2022,16:19,Cash,5.802037831
493-65-6248,C,Chennai,Member,Female,Sports and travel,36.98,9,369.8,18.49,416.29,28.00,1/1/2022,19:48,Credit card,6.769044136
438-01-4015,B,karur,Member,Female,Sports and travel,49.49,4,197.96,9.898,231.86,24.00,3/21/2022,15:25,Ewallet,6.382241614
709-58-4068,B,karur,Normal,Female,Fashion accessories,41.09,9,410.9,20.545,476.45,45.00,2/28/2022,14:42,Cash,7.059146027
795-49-7276,A,Trichy,Normal,Male,Fashion accessories,37.15,4,148.6,7.43,196.03,40.00,3/23/2022,18:59,Ewallet,8.026152333
556-72-8512,C,Chennai,Normal,Male,Home and lifestyle,22.96,1,22.96,1.148,44.11,20.00,1/30/2022,20:47,Cash,4.158127112
627-95-3243,B,karur,Member,Female,Home and lifestyle,77.68,8,699.12,34.956,775.08,41.00,4/2/2022,13:21,Ewallet,9.47666179
686-41-0932,B,karur,Normal,Female,Fashion accessories,34.7,2,69.4,3.47,107.87,35.00,3/13/2022,19:48,Ewallet,7.929451702
510-09-5628,A,Trichy,Member,Female,Fashion accessories,19.66,9,196.6,9.83,218.43,12.00,3/15/2022,18:20,Credit card,6.962445397
608-04-3797,B,karur,Member,Female,Health and beauty,25.32,7,202.56,10.128,258.69,46.00,5/3/2022,20:24,Ewallet,8.412954855
148-82-2527,C,Chennai,Member,Female,Home and lifestyle,12.12,9,121.2,6.06,174.26,47.00,5/3/2022,13:44,Credit card,8.122852963
437-53-3084,B,karur,Normal,Male,Fashion accessories,99.89,2,199.78,9.989,225.77,16.00,2/26/2022,11:48,Ewallet,6.865744766
632-32-4574,B,karur,Normal,Male,Sports and travel,75.92,7,607.36,30.368,687.73,50.00,3/20/2022,14:14,Cash,5.318534678
556-97-7101,C,Chennai,Normal,Female,Electronic accessories,63.22,2,126.44,6.322,150.76,18.00,1/1/2022,15:51,Cash,8.219553594
862-59-8517,C,Chennai,Normal,Female,Food and beverages,90.24,5,541.44,27.072,599.51,31.00,1/27/2022,11:17,Cash,5.995439092
401-18-8016,B,karur,Member,Female,Sports and travel,98.13,1,98.13,4.9065,122.04,19.00,1/21/2022,17:36,Cash,8.606356116
420-18-8989,A,Trichy,Member,Female,Sports and travel,51.52,7,412.16,20.608,454.77,22.00,2/2/2022,15:47,Cash,9.283260529
277-63-2961,B,karur,Member,Male,Sports and travel,73.97,1,73.97,3.6985,106.67,29.00,3/2/2022,15:53,Credit card,5.221834048
573-98-8548,C,Chennai,Member,Female,Fashion accessories,31.9,1,31.9,1.595,79.50,46.00,5/1/2022,12:40,Ewallet,8.799757377
620-02-2046,C,Chennai,Normal,Male,Home and lifestyle,69.4,2,138.8,6.94,176.74,31.00,1/27/2022,19:48,Ewallet,8.703056746
282-35-2475,B,karur,Normal,Female,Sports and travel,93.31,2,186.62,9.331,230.95,35.00,3/25/2022,17:53,Cash,6.092139722
511-54-3087,B,karur,Normal,Male,Sports and travel,88.45,1,88.45,4.4225,122.87,30.00,2/25/2022,16:36,Credit card,9.186559899
726-29-6793,A,Trichy,Member,Male,Electronic accessories,24.18,7,193.44,9.672,230.11,27.00,1/28/2022,20:54,Ewallet,9.47666179
387-49-4215,B,karur,Member,Female,Sports and travel,48.5,3,145.5,7.275,164.78,12.00,8/1/2022,12:50,Cash,6.478942244
862-17-9201,B,karur,Normal,Female,Food and beverages,84.05,5,504.3,25.215,576.52,47.00,1/29/2022,10:48,Credit card,7.44594855
291-21-5991,B,karur,Member,Male,Health and beauty,61.29,4,306.45,15.3225,359.77,38.00,3/29/2022,14:28,Cash,6.769044136
602-80-9671,C,Chennai,Member,Female,Home and lifestyle,15.95,5,95.7,4.785,118.49,18.00,9/2/2022,17:15,Credit card,4.931732156
347-72-6115,B,karur,Member,Female,Sports and travel,90.74,6,635.18,31.759,696.94,30.00,1/16/2022,18:03,Credit card,5.995439092
209-61-0206,A,Trichy,Normal,Female,Home and lifestyle,42.91,4,214.55,10.7275,274.28,49.00,5/1/2022,17:29,Ewallet,5.898738461
595-27-4851,A,Trichy,Normal,Female,Fashion accessories,54.28,6,379.96,18.998,437.96,39.00,1/27/2022,18:05,Ewallet,8.993158638
189-52-0236,A,Trichy,Normal,Male,Electronic accessories,99.55,6,696.85,34.8425,755.69,24.00,3/14/2022,12:07,Cash,7.349247919
503-07-0930,C,Chennai,Member,Male,Sports and travel,58.39,6,408.73,20.4365,455.17,26.00,2/23/2022,19:49,Credit card,7.929451702
413-20-6708,C,Chennai,Member,Female,Fashion accessories,51.47,1,51.47,2.5735,71.04,17.00,3/18/2022,15:52,Ewallet,8.219553594
425-85-2085,B,karur,Member,Male,Health and beauty,54.86,4,274.3,13.715,317.02,29.00,3/29/2022,16:48,Ewallet,9.47666179
521-18-7827,C,Chennai,Member,Male,Home and lifestyle,39.39,4,196.95,9.8475,256.80,50.00,1/22/2022,20:46,Credit card,8.412954855
220-28-1851,A,Trichy,Normal,Male,Home and lifestyle,34.73,2,69.46,3.473,103.93,31.00,1/3/2022,18:14,Ewallet,9.37996116
600-38-9738,C,Chennai,Member,Male,Sports and travel,71.92,4,359.6,17.98,395.58,18.00,1/17/2022,15:05,Credit card,4.158127112
734-91-1155,B,karur,Normal,Female,Electronic accessories,45.71,3,137.13,6.8565,188.99,45.00,3/26/2022,10:34,Credit card,7.44594855
451-28-5717,C,Chennai,Member,Female,Home and lifestyle,83.17,5,499.02,24.951,533.97,10.00,3/20/2022,11:23,Cash,7.059146027
609-81-8548,A,Trichy,Member,Female,Home and lifestyle,37.44,5,224.64,11.232,276.87,41.00,6/2/2022,13:55,Credit card,5.7053372
133-14-7229,C,Chennai,Normal,Male,Health and beauty,62.87,2,125.74,6.287,167.03,35.00,1/1/2022,11:43,Cash,4.835031526
534-01-4457,A,Trichy,Normal,Male,Food and beverages,81.71,5,490.26,24.513,531.77,17.00,1/27/2022,14:36,Credit card,7.736050441
719-89-8991,A,Trichy,Member,Female,Sports and travel,91.41,4,457.05,22.8525,494.90,15.00,2/25/2022,16:03,Ewallet,6.865744766
286-62-6248,B,karur,Normal,Male,Fashion accessories,39.21,4,156.84,7.842,212.68,48.00,1/16/2022,20:03,Credit card,8.703056746
339-38-9982,B,karur,Member,Male,Fashion accessories,59.86,2,119.72,5.986,154.71,29.00,1/13/2022,14:55,Ewallet,6.478942244
827-44-5872,B,karur,Member,Female,Food and beverages,54.36,9,543.6,27.18,609.78,39.00,7/2/2022,11:28,Credit card,5.898738461
827-77-7633,A,Trichy,Normal,Male,Sports and travel,98.09,8,882.81,44.1405,951.95,25.00,2/17/2022,19:41,Cash,8.993158638
287-83-1405,A,Trichy,Normal,Male,Health and beauty,25.43,5,152.58,7.629,193.21,33.00,12/2/2022,19:01,Ewallet,6.769044136
435-13-4908,A,Trichy,Member,Male,Fashion accessories,86.68,7,693.44,34.672,758.11,30.00,1/24/2022,18:04,Credit card,6.962445397
857-67-9057,B,karur,Normal,Male,Electronic accessories,22.95,9,229.5,11.475,262.98,22.00,6/2/2022,19:20,Ewallet,7.929451702
236-27-1144,C,Chennai,Normal,Female,Food and beverages,16.31,8,146.79,7.3395,177.13,23.00,3/26/2022,10:31,Ewallet,8.122852963
892-05-6689,A,Trichy,Normal,Female,Home and lifestyle,28.32,4,141.6,7.08,159.68,11.00,11/3/2022,13:28,Ewallet,5.995439092
583-41-4548,C,Chennai,Normal,Male,Home and lifestyle,16.67,6,116.69,5.8345,139.52,17.00,7/2/2022,11:36,Ewallet,7.155846658
339-12-4827,B,karur,Member,Female,Fashion accessories,73.96,1,73.96,3.698,105.66,28.00,5/1/2022,11:32,Credit card,4.835031526
643-38-7867,A,Trichy,Normal,Male,Home and lifestyle,97.94,1,97.94,4.897,130.84,28.00,7/3/2022,11:44,Ewallet,6.672343505
308-81-0538,A,Trichy,Normal,Female,Fashion accessories,73.05,4,292.2,14.61,322.81,16.00,2/25/2022,17:16,Credit card,4.738330895
358-88-9262,C,Chennai,Member,Female,Food and beverages,87.48,5,524.88,26.244,595.12,44.00,1/2/2022,18:43,Ewallet,4.931732156
460-35-4390,A,Trichy,Normal,Male,Home and lifestyle,30.68,3,92.04,4.602,140.64,44.00,1/22/2022,11:00,Ewallet,8.799757377
343-87-0864,C,Chennai,Member,Male,Health and beauty,75.88,1,75.88,3.794,127.67,48.00,3/1/2022,10:30,Credit card,6.865744766
173-50-1108,B,karur,Member,Female,Sports and travel,20.18,4,80.72,4.036,128.76,44.00,2/13/2022,12:14,Credit card,4.835031526
243-47-2663,C,Chennai,Member,Male,Electronic accessories,18.77,5,112.62,5.631,168.25,50.00,1/28/2022,16:43,Credit card,5.318534678
841-18-8232,B,karur,Normal,Female,Food and beverages,71.2,1,71.2,3.56,101.76,27.00,5/1/2022,20:40,Credit card,8.896458007
701-23-5550,B,karur,Member,Male,Home and lifestyle,38.81,4,155.24,7.762,207.00,44.00,3/19/2022,13:40,Ewallet,4.738330895
647-50-1224,A,Trichy,Normal,Female,Fashion accessories,29.42,9,294.2,14.71,338.91,30.00,12/1/2022,16:23,Ewallet,8.606356116
541-48-8554,A,Trichy,Normal,Male,Sports and travel,60.95,8,548.55,27.4275,601.98,26.00,7/1/2022,12:08,Credit card,5.802037831
539-21-7227,B,karur,Normal,Female,Sports and travel,51.54,4,257.7,12.885,283.59,13.00,1/26/2022,17:45,Cash,4.061426482
213-32-1216,A,Trichy,Normal,Female,Electronic accessories,66.06,5,396.36,19.818,443.18,27.00,1/23/2022,10:28,Cash,7.059146027
747-58-7183,B,karur,Normal,Male,Fashion accessories,57.27,3,171.81,8.5905,207.40,27.00,9/2/2022,20:31,Ewallet,6.285540983
582-52-8065,B,karur,Normal,Female,Fashion accessories,54.31,8,488.79,24.4395,541.23,28.00,2/22/2022,10:49,Cash,8.606356116
210-57-1719,B,karur,Normal,Female,Health and beauty,58.24,8,524.16,26.208,570.37,20.00,5/2/2022,12:34,Cash,9.37996116
399-69-4630,C,Chennai,Normal,Male,Electronic accessories,22.21,5,133.26,6.663,183.92,44.00,7/3/2022,10:23,Credit card,8.316254224
134-75-2619,A,Trichy,Member,Male,Electronic accessories,19.32,6,135.24,6.762,167.00,25.00,3/25/2022,18:51,Cash,6.672343505
356-44-8813,B,karur,Normal,Male,Home and lifestyle,37.48,3,112.44,5.622,132.06,14.00,1/20/2022,13:45,Credit card,7.44594855
198-66-9832,B,karur,Member,Female,Fashion accessories,72.04,2,144.08,7.204,162.28,11.00,4/2/2022,19:38,Cash,9.186559899
283-26-5248,C,Chennai,Member,Female,Food and beverages,98.52,9,985.2,49.26,1074.46,40.00,1/30/2022,20:23,Ewallet,4.351528373
712-39-0363,A,Trichy,Member,Male,Food and beverages,41.66,5,249.96,12.498,283.46,21.00,2/1/2022,15:24,Ewallet,5.415235309
218-59-9410,A,Trichy,Member,Female,Home and lifestyle,72.42,3,217.26,10.863,278.12,50.00,3/29/2022,16:54,Ewallet,7.929451702
174-75-0888,B,karur,Normal,Male,Electronic accessories,21.58,8,194.22,9.711,214.93,11.00,3/14/2022,12:32,Cash,7.059146027
866-99-7614,C,Chennai,Normal,Male,Food and beverages,89.2,9,892,44.6,957.60,21.00,11/2/2022,15:42,Credit card,4.254827743
134-54-4720,B,karur,Normal,Female,Electronic accessories,42.42,7,339.36,16.968,401.33,45.00,1/30/2022,13:58,Ewallet,5.511935939
760-90-2357,A,Trichy,Member,Male,Electronic accessories,74.51,5,447.06,22.353,498.41,29.00,3/20/2022,15:08,Ewallet,4.835031526
514-37-2845,B,karur,Normal,Male,Fashion accessories,99.25,2,198.5,9.925,236.43,28.00,3/20/2022,13:02,Cash,8.703056746
698-98-5964,A,Trichy,Normal,Female,Food and beverages,81.21,9,812.1,40.605,885.71,33.00,1/17/2022,13:01,Credit card,6.092139722
718-57-9773,C,Chennai,Normal,Female,Sports and travel,49.33,9,493.3,24.665,551.97,34.00,3/2/2022,16:40,Credit card,9.089859268
651-88-7328,A,Trichy,Normal,Female,Fashion accessories,65.74,8,591.66,29.583,647.24,26.00,1/1/2022,13:55,Cash,7.44594855
241-11-2261,B,karur,Normal,Female,Fashion accessories,79.86,6,559.02,27.951,613.97,27.00,10/1/2022,10:33,Credit card,5.318534678
408-26-9866,C,Chennai,Normal,Female,Sports and travel,73.98,6,517.86,25.893,584.75,41.00,2/3/2022,16:42,Ewallet,3.964725851
834-83-1826,B,karur,Member,Female,Home and lifestyle,82.04,4,410.2,20.51,446.71,16.00,2/25/2022,17:16,Credit card,7.349247919
343-61-3544,B,karur,Member,Male,Sports and travel,26.67,9,266.7,13.335,326.04,46.00,1/29/2022,11:48,Cash,8.316254224
239-48-4278,A,Trichy,Member,Male,Food and beverages,10.13,6,70.91,3.5455,97.46,23.00,10/3/2022,19:35,Ewallet,8.026152333
355-34-6244,B,karur,Normal,Male,Food and beverages,72.39,2,144.78,7.239,167.02,15.00,1/13/2022,19:55,Credit card,7.832751072
550-84-8664,A,Trichy,Normal,Male,Sports and travel,85.91,4,429.55,21.4775,486.03,35.00,3/22/2022,14:33,Credit card,8.316254224
339-96-8318,B,karur,Member,Male,Fashion accessories,81.31,6,569.17,28.4585,631.63,34.00,1/3/2022,19:49,Ewallet,6.092139722
458-61-0011,B,karur,Normal,Male,Food and beverages,60.3,4,241.2,12.06,303.26,50.00,2/20/2022,18:43,Cash,5.60863657
592-34-6155,C,Chennai,Normal,Male,Food and beverages,31.77,4,127.08,6.354,170.43,37.00,1/14/2022,14:43,Ewallet,5.995439092
797-88-0493,A,Trichy,Normal,Female,Health and beauty,64.27,4,257.08,12.854,303.93,34.00,3/26/2022,13:54,Cash,7.44594855
207-73-1363,B,karur,Normal,Male,Health and beauty,69.51,2,139.02,6.951,184.97,39.00,1/3/2022,12:15,Ewallet,7.832751072
390-31-6381,C,Chennai,Normal,Male,Food and beverages,27.22,3,81.66,4.083,115.74,30.00,7/1/2022,12:37,Cash,7.059146027
443-82-0585,A,Trichy,Member,Female,Health and beauty,77.68,4,310.72,15.536,376.26,50.00,1/2/2022,19:54,Cash,8.122852963
339-18-7061,C,Chennai,Member,Female,Fashion accessories,92.98,2,185.96,9.298,235.26,40.00,2/13/2022,15:06,Credit card,7.736050441
359-90-3665,B,karur,Member,Female,Fashion accessories,18.08,4,72.32,3.616,124.94,49.00,1/14/2022,18:03,Credit card,9.186559899
375-72-3056,B,karur,Normal,Male,Sports and travel,63.06,3,189.18,9.459,228.64,30.00,1/19/2022,15:58,Ewallet,6.769044136
127-47-6963,A,Trichy,Normal,Male,Health and beauty,51.71,4,206.84,10.342,251.18,34.00,9/3/2022,13:53,Credit card,9.47666179
278-86-2735,A,Trichy,Normal,Female,Food and beverages,52.34,3,157.02,7.851,201.87,37.00,3/27/2022,14:03,Cash,8.896458007
695-28-6250,A,Trichy,Normal,Female,Sports and travel,43.06,4,215.3,10.765,240.07,14.00,4/2/2022,16:38,Ewallet,7.44594855
379-17-6588,C,Chennai,Normal,Male,Fashion accessories,59.61,9,596.1,29.805,638.91,13.00,3/14/2022,11:07,Cash,5.125133417
227-50-3718,A,Trichy,Normal,Male,Health and beauty,14.62,4,73.1,3.655,112.76,36.00,4/3/2022,12:23,Cash,4.254827743
302-15-2162,C,Chennai,Member,Male,Health and beauty,46.53,5,279.18,13.959,313.14,20.00,3/3/2022,10:54,Credit card,4.158127112
788-07-8452,C,Chennai,Member,Female,Home and lifestyle,24.24,6,169.68,8.484,216.16,38.00,1/27/2022,17:38,Ewallet,9.089859268
560-49-6611,A,Trichy,Member,Female,Sports and travel,45.58,1,45.58,2.279,86.86,39.00,7/2/2022,14:13,Cash,9.47666179
880-35-0356,A,Trichy,Member,Female,Sports and travel,75.2,3,225.6,11.28,282.88,46.00,5/2/2022,11:51,Ewallet,4.641630265
585-11-6748,B,karur,Member,Male,Sports and travel,96.8,3,290.4,14.52,315.92,11.00,3/15/2022,13:05,Cash,5.125133417
470-31-3286,B,karur,Normal,Male,Health and beauty,14.82,3,44.46,2.223,84.68,38.00,1/3/2022,11:30,Credit card,8.412954855
152-68-2907,A,Trichy,Normal,Male,Food and beverages,52.2,3,156.6,7.83,174.43,10.00,2/15/2022,13:30,Credit card,9.186559899
123-35-4896,C,Chennai,Normal,Female,Sports and travel,46.66,8,419.94,20.997,475.94,35.00,2/17/2022,19:11,Ewallet,5.125133417
258-69-7810,C,Chennai,Normal,Female,Fashion accessories,36.85,4,184.25,9.2125,237.46,44.00,1/26/2022,18:53,Cash,8.896458007
334-64-2006,A,Trichy,Member,Female,Home and lifestyle,70.32,2,140.64,7.032,185.67,38.00,3/24/2022,14:22,Ewallet,9.283260529
219-61-4139,C,Chennai,Normal,Male,Electronic accessories,83.08,1,83.08,4.154,131.23,44.00,1/23/2022,17:16,Ewallet,6.188840353
